Ind	hours	Depth	vedba	odba	jerk	buzz
Asgeir	60	NA	0.0831544657686499	0.123969859022346	3.25559290988695	NA
Asgeir	61	NA	0.0820800194449712	0.122835314353412	3.4662509898868	NA
Asgeir	62	NA	0.0609336650717941	0.0916819827143464	2.04245772992426	NA
Asgeir	63	NA	0.057448054461755	0.0869876646086756	1.65795808250987	NA
Asgeir	64	NA	0.0577818847574555	0.0868956463755219	1.68472091989744	NA
Asgeir	65	NA	0.0607635976108213	0.090378854151103	1.51247237691594	NA
Asgeir	66	NA	0.0664519679682019	0.0990050586275956	1.71482733899887	NA
Asgeir	67	NA	0.0569022942889075	0.0848832889394668	1.35204415140527	NA
Asgeir	68	NA	0.0457630822047931	0.0693191049502115	1.16574310382623	NA
Asgeir	69	NA	0.0606580956892796	0.0913453708016362	1.74219322761281	NA
Asgeir	70	NA	0.0621950530835378	0.0935554934540586	1.99842079918756	NA
Asgeir	71	NA	0.0589080215819735	0.0879783326540878	1.67801381085665	NA
Asgeir	72	NA	0.0637030805857501	0.0955095357951132	1.86218594820518	NA
Asgeir	73	NA	0.0550269236781594	0.0825934621947473	1.72264503383643	NA
Asgeir	74	NA	0.0685967359310551	0.103187049286011	2.48105034664415	NA
Asgeir	75	NA	0.0687407923726242	0.102577805616984	2.38229509973992	NA
Asgeir	76	NA	0.0702130501310994	0.105166037871757	2.45620028673506	NA
Asgeir	77	NA	0.0696785214017402	0.104247207701172	2.43386731400722	NA
Asgeir	78	NA	0.0649620002915264	0.0970430969536961	2.20934110247523	NA
Asgeir	79	NA	0.0819153545320681	0.122648489275561	2.67115886178746	NA
Asgeir	80	NA	0.0757412462742164	0.113612256960961	2.5921129532454	NA
Asgeir	81	NA	0.0744494514616704	0.111077241376109	2.38034938211108	NA
Asgeir	82	NA	0.0747811511567762	0.111841648008477	2.64771539181589	NA
Asgeir	83	NA	0.0807823944285727	0.120384239244284	2.50258828879433	NA
Asgeir	84	NA	0.086338906637532	0.129181009766887	2.82377510490693	NA
Asgeir	85	NA	0.0785571290721238	0.11713164697254	2.54101654712614	NA
Asgeir	86	NA	0.0715743992550827	0.106503013415107	1.95952551935066	NA
Asgeir	87	NA	0.0723856112959301	0.107711044300908	2.07157805132714	NA
Asgeir	88	NA	0.0782712931964616	0.11696737941301	2.25726173858791	NA
Asgeir	89	NA	0.0633690843770168	0.0946910951656014	1.79020963289303	NA
Asgeir	90	NA	0.0629958876133076	0.0937152348777113	1.64635543039254	NA
Asgeir	91	NA	0.0736015629561427	0.109781347638122	2.4079739996108	NA
Asgeir	92	NA	0.0662386084675535	0.0983889782841013	1.71008539957997	NA
Asgeir	93	NA	0.0671427297834792	0.100550919270908	2.47377084592385	NA
Asgeir	94	NA	0.0658728997133827	0.0989806639907534	2.12770403773685	NA
Asgeir	95	NA	0.0636593269371073	0.0947399735582114	1.87223694356723	NA
Asgeir	96	NA	0.0779594711019191	0.116963110290987	2.7838640613331	NA
Asgeir	97	NA	0.0632826976890198	0.0956569752313901	1.94647178546239	NA
Asgeir	98	NA	0.0609043333529881	0.0916998432807195	2.0848390034539	NA
Asgeir	99	NA	0.0599842842088968	0.0902012342362675	1.78028387517122	NA
Asgeir	100	NA	0.0671473488098516	0.100827683442507	2.42837168515688	NA
Asgeir	101	NA	0.0837226859843704	0.125248005704096	3.00403263614054	NA
Asgeir	102	NA	0.0790047622009696	0.118915376204214	2.99999198892552	NA
Asgeir	103	NA	0.0828413861208181	0.123664339157835	2.79978109881106	NA
Asgeir	104	NA	0.098492790732957	0.147521022310197	3.41557256366398	NA
Asgeir	105	NA	0.072940826682677	0.109873084207764	2.63854353629818	NA
Asgeir	106	NA	0.085135995787128	0.127788211726792	3.06211662733388	NA
Asgeir	107	NA	0.0902137468804962	0.135099027559296	3.0988988094857	NA
Asgeir	108	NA	0.0875774377474661	0.130515088741922	2.70606197074989	NA
Asgeir	109	NA	0.0884017661653276	0.132080923004342	2.86695071047671	NA
Asgeir	110	NA	0.082705497100351	0.123580520115916	2.48111532651553	NA
Asgeir	111	NA	0.0739735522035264	0.111534721693794	1.94294472285923	NA
Asgeir	112	NA	0.0601554390830825	0.0906722777810314	1.52426196012002	NA
Asgeir	113	NA	0.0648722319638643	0.097464235448524	1.55134964985675	NA
Asgeir	114	NA	0.0683655172389823	0.101619740965608	1.86261006483982	NA
Asgeir	115	NA	0.0767390534598002	0.114231219541807	2.46443079970079	NA
Asgeir	116	NA	0.0546912478960111	0.0817450841849371	1.37358676713628	NA
Asgeir	117	NA	0.0641155552819476	0.0957221810745192	1.91032670371852	NA
Asgeir	118	NA	0.0698510698165292	0.103888865515377	1.9924751382373	NA
Asgeir	119	NA	0.0685430690858324	0.10297143229391	2.5183743502317	NA
Asgeir	120	NA	0.0689327531944868	0.103999323896118	2.65228167211227	NA
Asgeir	121	NA	0.0774502047108546	0.11647853878309	3.04757205082768	NA
Asgeir	122	NA	0.069820575776285	0.104650198752916	2.26393216947355	NA
Asgeir	123	NA	0.0702432918289392	0.105198719861421	2.45044867448838	NA
Asgeir	124	NA	0.0771580232953532	0.11577244413358	3.10630015104548	NA
Asgeir	125	NA	0.0799701772800713	0.11952420425971	3.13133605446833	NA
Asgeir	126	NA	0.0857401736320553	0.127842853592774	2.78689324809499	NA
Asgeir	127	NA	0.085850420672582	0.128026418532298	2.73538665369669	NA
Asgeir	128	NA	0.0861982519572888	0.128552543183562	2.48892481164298	NA
Asgeir	129	NA	0.0664963807177254	0.0987965358536139	1.45578907924346	NA
Asgeir	130	NA	0.0550431530320574	0.0817487733879589	1.19275857096625	NA
Asgeir	131	NA	0.0501647171122621	0.0745473714068231	1.04238403630866	NA
Asgeir	132	NA	0.049572566333451	0.0732501829106625	0.852037982816448	NA
Asgeir	133	NA	0.0452085587254185	0.0667985415334024	0.8283290621447	NA
Asgeir	134	NA	0.0532408735226087	0.0794257038402705	1.30209749880101	NA
Asgeir	135	NA	0.0446594262625669	0.066027177836993	0.727523689471901	NA
Asgeir	136	NA	0.05422735357907	0.0798250723570783	1.16492241033367	NA
Asgeir	137	NA	0.0452219310540843	0.0662794944882865	0.761500945835117	NA
Asgeir	138	NA	0.051220485453727	0.0753337471601999	1.00296071667012	NA
Asgeir	139	NA	0.0368886013663778	0.0543055381626697	0.619550372814056	NA
Asgeir	140	NA	0.0494688165556008	0.0732997982272041	1.17583503237017	NA
Asgeir	141	NA	0.0507403710946216	0.075103448698259	1.20217158564934	NA
Asgeir	142	NA	0.0469549730060944	0.0683747968289787	0.975388321212001	NA
Asgeir	143	NA	0.0537099483436088	0.0799689903950078	1.3434893344335	NA
Asgeir	144	NA	0.0794105590276801	0.117871891214983	2.0757649130325	NA
Asgeir	145	NA	0.0718177286275732	0.106600790231122	1.85400343517756	NA
Asgeir	146	NA	0.0541638998606499	0.0796540904349437	1.12894953764445	NA
Asgeir	147	NA	0.049425156304133	0.0725873388590074	1.031241058727	NA
Asgeir	148	NA	0.0666730066778939	0.0989462293631226	1.74514273360484	NA
Asgeir	149	NA	0.0653687515770373	0.0972890270516371	1.77555320372261	NA
Asgeir	150	NA	NA	NA	1.36618029754882	NA
Balder	1	30.0904722772822	NA	NA	NA	0
Balder	2	8.02909342499165	0.0432397795814939	0.0647095360413484	0.979637485323757	0
Balder	3	20.4481637723024	0.0540201467100392	0.0814454215594909	1.22961725395926	0
Balder	4	23.2989305332639	0.0535065820022025	0.0808122088954466	1.24955094944521	0
Balder	5	19.4907926691405	0.0503468570497327	0.0759698983633818	1.15551569833185	0
Balder	6	16.9413150393612	0.0468078953251174	0.0704575938118272	1.0903077672717	0
Balder	7	15.1038381454526	0.0540132396221148	0.0813103246659811	1.40986598603774	0
Balder	8	81.0779377276806	0.0673069350204333	0.10091923907666	2.1315363643325	0
Balder	9	27.7967644378751	0.0586753823941507	0.0883664383465578	1.71553398469818	0
Balder	10	14.1306422709305	0.040158497123931	0.0605508763360552	0.901123580770631	0
Balder	11	2.61557180402167	0.0381718680877765	0.0575441866769809	0.806287431637129	0
Balder	12	7.41018201422802	0.0438069940492071	0.0661471626641828	0.976309559069243	0
Balder	13	18.200545713186	0.0513826341151887	0.077335205030747	1.28682511730936	0
Balder	14	8.4349526180591	0.0453323463804382	0.0683435619302046	1.10038634971362	0
Balder	15	5.61386502994302	0.0492123634157272	0.0741323430418563	1.17415918527516	0
Balder	16	9.27016775554721	0.046064640193464	0.069365259076381	1.06749314357546	0
Balder	17	30.0568121803678	0.049120994381416	0.0737367256388782	1.2277625589955	0
Balder	18	38.3466107024082	0.0455078300017454	0.0681795008628606	1.21566642712311	0
Balder	19	48.7389381126543	0.0480231064701162	0.0721330664807263	1.28148185234926	0
Balder	20	4.90712594950859	0.0536535852496741	0.0811327026424471	1.62459394911487	0
Balder	21	14.1763377523696	0.0525940269039447	0.079393956935486	1.54650601270992	0
Balder	22	23.792390811875	0.0555487339344488	0.0836535650687895	1.70067264165847	0
Balder	23	31.2867382986293	0.0732532137185593	0.109123219063919	1.96589138031372	0
Balder	24	69.4622711904441	0.0848425841809155	0.125562386676295	2.11466854115363	0
Balder	25	75.1433814765557	0.0807545785988204	0.120160466223364	2.20476155067907	0
Balder	26	47.1272808019444	0.0800626622703516	0.119048267488203	2.06188679771127	0
Balder	27	17.5387060365422	0.0779698466726087	0.115604359395054	1.89114834292676	0
